contractId,businessDate,tradeTime,stockSymbol,securityName,stockId,buyerMemberId,buyerBrokerName,sellerMemberId,sellerBrokerName,contractQuantity,contractRate,contractAmount,tradeBookId
2026090701000001,2026-09-07,2026-09-07T10:46:00.012233,NIMB,Nepal Investment Mega Bank Limited,132,56,Sri Hari Securities Pvt. Ltd.,41,Linch Stock Market Ltd.,10,191.1,1911.0,198231262
2026090701000002,2026-09-07,2026-09-07T10:46:00.018813,HBL,Himalayan Bank Limited,134,56,Sri Hari Securities Pvt. Ltd.,39,Sumeru Securities Pvt. Ltd.,10,188.0,1880.0,198231275
2026090701000003,2026-09-07,2026-09-07T10:46:00.018863,HBL,Himalayan Bank Limited,134,50,Cristal Kanchanjanga Securites Pvt. Ltd.,41,Linch Stock Market Ltd.,10,188.0,1880.0,198231277
2026090701000004,2026-09-07,2026-09-07T10:46:00.018893,HBL,Himalayan Bank Limited,134,50,Cristal Kanchanjanga Securites Pvt. Ltd.,16,Primo Securities (PVT) Ltd.,10,188.0,1880.0,198231279
2026090701000005,2026-09-07,2026-09-07T10:46:00.018916,HBL,Himalayan Bank Limited,134,50,Cristal Kanchanjanga Securites Pvt. Ltd.,96,Himalayan Securities Limited,10,188.0,1880.0,198231281
2026090701000006,2026-09-07,2026-09-07T10:46:00.018969,HBL,Himalayan Bank Limited,134,50,Cristal Kanchanjanga Securites Pvt. Ltd.,45,Imperial Securities Company Pvt. Ltd.,10,188.0,1880.0,198231283
2026090701000007,2026-09-07,2026-09-07T10:46:00.01901,HBL,Himalayan Bank Limited,134,50,Cristal Kanchanjanga Securites Pvt. Ltd.,47,Neev Securities Pvt. Ltd.,10,188.0,1880.0,198231285
2026090701000008,2026-09-07,2026-09-07T10:46:00.01904,HBL,Himalayan Bank Limited,134,50,Cristal Kanchanjanga Securites Pvt. Ltd.,50,Cristal Kanchanjanga Securites Pvt. Ltd.,10,188.0,1880.0,198231287
2026090701000009,2026-09-07,2026-09-07T10:46:00.025916,MBL,Machhapuchhre Bank Limited,140,42,Sani Securities Company Ltd.,62,Capital Max Securities Ltd,10,255.0,2550.0,198231298
2026090701000010,2026-09-07,2026-09-07T10:46:00.027585,LSL,Laxmi Sunrise Bank Limited,141,56,Sri Hari Securities Pvt. Ltd.,32,Premier Securities Company Ltd.,10,234.1,2341.0,198231302
2026090701000011,2026-09-07,2026-09-07T10:46:00.030063,KBL,Kumari Bank Limited,142,56,Sri Hari Securities Pvt. Ltd.,17,ABC Securities Private Limited,10,213.0,2130.0,198231304
2026090701000012,2026-09-07,2026-09-07T10:46:00.030099,KBL,Kumari Bank Limited,142,42,Sani Securities Company Ltd.,17,ABC Securities Private Limited,13,213.0,2769.0,198231306
2026090701000013,2026-09-07,2026-09-07T10:46:00.030135,KBL,Kumari Bank Limited,142,17,ABC Securities Private Limited,17,ABC Securities Private Limited,77,213.0,16401.0,198231307
2026090701000014,2026-09-07,2026-09-07T10:46:00.034894,SANIMA,Sanima Bank Limited,171,42,Sani Securities Company Ltd.,45,Imperial Securities Company Pvt. Ltd.,10,370.0,3700.0,198231332
2026090701000015,2026-09-07,2026-09-07T10:46:00.04048,NMB,NMB Bank Limited,238,56,Sri Hari Securities Pvt. Ltd.,41,Linch Stock Market Ltd.,10,250.4,2504.0,198231341
2026090701000016,2026-09-07,2026-09-07T10:46:00.042879,PRVU,Prabhu  Bank Limited,255,56,Sri Hari Securities Pvt. Ltd.,50,Cristal Kanchanjanga Securites Pvt. Ltd.,10,177.5,1775.0,198231344
2026090701000017,2026-09-07,2026-09-07T10:46:00.04292,PRVU,Prabhu  Bank Limited,255,42,Sani Securities Company Ltd.,50,Cristal Kanchanjanga Securites Pvt. Ltd.,10,177.5,1775.0,198231345
2026090701000018,2026-09-07,2026-09-07T10:46:00.042952,PRVU,Prabhu  Bank Limited,255,42,Sani Securities Company Ltd.,38,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,20,177.5,3550.0,198231347
2026090701000019,2026-09-07,2026-09-07T10:46:00.045192,GBIME,Global IME Bank Limited,341,56,Sri Hari Securities Pvt. Ltd.,13,Thrive Brokerage House Pvt. Ltd,10,262.5,2625.0,198231356
2026090701000020,2026-09-07,2026-09-07T10:46:00.048175,CZBIL,Citizens Bank International Limited,348,56,Sri Hari Securities Pvt. Ltd.,96,Himalayan Securities Limited,10,198.8,1988.0,198231363
2026090701000021,2026-09-07,2026-09-07T10:46:00.048245,CZBIL,Citizens Bank International Limited,348,41,Linch Stock Market Ltd.,91,Citizens Share Broker Limited,10,198.8,1988.0,198231365
