contractId,businessDate,tradeTime,stockSymbol,securityName,stockId,buyerMemberId,buyerBrokerName,sellerMemberId,sellerBrokerName,contractQuantity,contractRate,contractAmount,tradeBookId
2026082601000001,2026-08-26,2026-08-26T10:46:00.007408,NABIL,Nabil Bank Limited,131,58,Naasa Securities Co. Ltd.,26,Asian Securities Private Ltd.,10,540.6,5406.0,197609533
2026082601000002,2026-08-26,2026-08-26T10:46:00.018877,HBL,Himalayan Bank Limited,134,4,Opal Securities Investment (PVT) Ltd.,62,Capital Max Securities Ltd,10,190.0,1900.0,197609537
2026082601000003,2026-08-26,2026-08-26T10:46:00.023015,EBL,Everest Bank Limited,137,11,Malla & Malla Stock Broking Company Pvt. Limited,14,Nepal Stock House (PVT) Ltd.,100,734.0,73400.0,197609555
2026082601000004,2026-08-26,2026-08-26T10:46:00.039469,PRVU,Prabhu  Bank Limited,255,47,Neev Securities Pvt. Ltd.,94,K.B.L. Securities Limited ,45,180.0,8100.0,197609561
2026082601000005,2026-08-26,2026-08-26T10:46:00.042324,GBIME,Global IME Bank Limited,341,11,Malla & Malla Stock Broking Company Pvt. Limited,26,Asian Securities Private Ltd.,10,244.8,2448.0,197609563
2026082601000006,2026-08-26,2026-08-26T10:46:00.082893,SRLIP,Sanima Reliance Life Insurance Limited Promoter Share,5983,83,Sanima Securities Limited,6,Agrawal Securities (PVT) Ltd.,18948,197.6,3744124.8,197609573
2026082601000007,2026-08-26,2026-08-26T10:46:00.082938,SRLIP,Sanima Reliance Life Insurance Limited Promoter Share,5983,67,Property Wiard Limited,6,Agrawal Securities (PVT) Ltd.,4550,197.6,899080.0,197609575
2026082601000008,2026-08-26,2026-08-26T10:46:00.082965,SRLIP,Sanima Reliance Life Insurance Limited Promoter Share,5983,13,Thrive Brokerage House Pvt. Ltd,6,Agrawal Securities (PVT) Ltd.,3640,197.6,719264.0,197609577
2026082601000009,2026-08-26,2026-08-26T10:46:00.105707,HBLD86,"Himalayan Bank Limited Bond, 2086",9137,45,Imperial Securities Company Pvt. Ltd.,100,Sunrise Securities Limited,1,1080.0,1080.0,197609584
2026082601000010,2026-08-26,2026-08-26T10:46:00.130483,NMIC,Nepal Micro Insurance Company Limited,9250,42,Sani Securities Company Ltd.,49,Online Securities Pvt. Ltd.,10,865.0,8650.0,197609593
2026082601000011,2026-08-26,2026-08-26T10:46:00.135675,MEPDL,Mount Everest Power Development Limited,9352,7,J.F. Securites (PVT) Ltd.,6,Agrawal Securities (PVT) Ltd.,10,700.0,7000.0,197609595
2026082601000012,2026-08-26,2026-08-26T10:46:00.135705,MEPDL,Mount Everest Power Development Limited,9352,7,J.F. Securites (PVT) Ltd.,89,Global IME Securities Limited,10,700.0,7000.0,197609597
2026082601000013,2026-08-26,2026-08-26T10:46:00.135729,MEPDL,Mount Everest Power Development Limited,9352,7,J.F. Securites (PVT) Ltd.,7,J.F. Securites (PVT) Ltd.,10,700.0,7000.0,197609599
2026082601000014,2026-08-26,2026-08-26T10:46:00.135752,MEPDL,Mount Everest Power Development Limited,9352,7,J.F. Securites (PVT) Ltd.,42,Sani Securities Company Ltd.,10,700.0,7000.0,197609601
2026082601000015,2026-08-26,2026-08-26T10:46:00.135775,MEPDL,Mount Everest Power Development Limited,9352,7,J.F. Securites (PVT) Ltd.,45,Imperial Securities Company Pvt. Ltd.,10,700.0,7000.0,197609605
2026082601000016,2026-08-26,2026-08-26T10:46:00.135797,MEPDL,Mount Everest Power Development Limited,9352,7,J.F. Securites (PVT) Ltd.,40,Creative Securities Pvt Ltd,10,700.0,7000.0,197609609
2026082601000017,2026-08-26,2026-08-26T10:46:00.13582,MEPDL,Mount Everest Power Development Limited,9352,7,J.F. Securites (PVT) Ltd.,57,Aryatara Investment & Securities,10,700.0,7000.0,197609611
2026082601000018,2026-08-26,2026-08-26T10:46:00.135843,MEPDL,Mount Everest Power Development Limited,9352,7,J.F. Securites (PVT) Ltd.,57,Aryatara Investment & Securities,10,700.0,7000.0,197609613
2026082601000019,2026-08-26,2026-08-26T10:46:00.135865,MEPDL,Mount Everest Power Development Limited,9352,7,J.F. Securites (PVT) Ltd.,49,Online Securities Pvt. Ltd.,10,700.0,7000.0,197609615
2026082601000020,2026-08-26,2026-08-26T10:46:00.13589,MEPDL,Mount Everest Power Development Limited,9352,7,J.F. Securites (PVT) Ltd.,42,Sani Securities Company Ltd.,10,700.0,7000.0,197609617
2026082601000021,2026-08-26,2026-08-26T10:46:00.138684,SAPIL,Sarvottam Paints Industries Limited,9353,36,Secured Securities Ltd.,21,Midas Stock Broking Company Private Limited,10,1055.0,10550.0,197609627
2026082601000022,2026-08-26,2026-08-26T11:00:01.000361,GBIME,Global IME Bank Limited,341,77,Nabil Stock Dealer Ltd.,42,Sani Securities Company Ltd.,40,245.0,9800.0,197609755
2026082601000023,2026-08-26,2026-08-26T11:00:47.793703,KDL,Kalinchowk Darshan Limited,9151,58,Naasa Securities Co. Ltd.,17,ABC Securities Private Limited,10,743.6,7436.0,197610035
2026082601000024,2026-08-26,2026-08-26T11:00:57.185191,SANIMA,Sanima Bank Limited,171,65,Sharepro Securities Private Limited,13,Thrive Brokerage House Pvt. Ltd,2500,370.3,925750.0,197610148
2026082601000025,2026-08-26,2026-08-26T11:00:58.934274,SNLI,Sun Nepal Life Insurance Company Limited,9201,41,Linch Stock Market Ltd.,49,Online Securities Pvt. Ltd.,40,395.0,15800.0,197610152
2026082601000026,2026-08-26,2026-08-26T11:00:58.934334,SNLI,Sun Nepal Life Insurance Company Limited,9201,42,Sani Securities Company Ltd.,49,Online Securities Pvt. Ltd.,505,395.0,199475.0,197610153
2026082601000027,2026-08-26,2026-08-26T11:01:25.059154,SAPIL,Sarvottam Paints Industries Limited,9353,26,Asian Securities Private Ltd.,36,Secured Securities Ltd.,10,1086.6,10866.0,197610287
2026082601000028,2026-08-26,2026-08-26T11:01:25.206015,SAPIL,Sarvottam Paints Industries Limited,9353,80,Indira securities pvt. ltd,56,Sri Hari Securities Pvt. Ltd.,10,1119.1,11191.0,197610291
2026082601000029,2026-08-26,2026-08-26T11:01:26.600614,PCBL,Prime Commercial Bank Ltd.,357,42,Sani Securities Company Ltd.,22,Siprabi Securities Pvt. Ltd.,777,237.9,184848.3,197610310
2026082601000030,2026-08-26,2026-08-26T11:01:26.600691,PCBL,Prime Commercial Bank Ltd.,357,58,Naasa Securities Co. Ltd.,22,Siprabi Securities Pvt. Ltd.,223,237.0,52851.0,197610311
2026082601000031,2026-08-26,2026-08-26T11:01:38.349494,SANIMA,Sanima Bank Limited,171,62,Capital Max Securities Ltd,62,Capital Max Securities Ltd,10,370.0,3700.0,197610378
2026082601000032,2026-08-26,2026-08-26T11:01:38.349626,SANIMA,Sanima Bank Limited,171,54,Sewa Securities Pvt. Ltd.,62,Capital Max Securities Ltd,27,370.0,9990.0,197610380
2026082601000033,2026-08-26,2026-08-26T11:01:45.859294,EBL,Everest Bank Limited,137,45,Imperial Securities Company Pvt. Ltd.,58,Naasa Securities Co. Ltd.,10,731.9,7319.0,197610424
2026082601000034,2026-08-26,2026-08-26T11:01:45.859434,EBL,Everest Bank Limited,137,74,KALASH STOCK MARKET PVT. LTD.,58,Naasa Securities Co. Ltd.,10,731.9,7319.0,197610426
2026082601000035,2026-08-26,2026-08-26T11:01:47.013177,SNLI,Sun Nepal Life Insurance Company Limited,9201,62,Capital Max Securities Ltd,49,Online Securities Pvt. Ltd.,200,394.0,78800.0,197610442
2026082601000036,2026-08-26,2026-08-26T11:01:47.013257,SNLI,Sun Nepal Life Insurance Company Limited,9201,49,Online Securities Pvt. Ltd.,49,Online Securities Pvt. Ltd.,700,394.0,275800.0,197610443
2026082601000037,2026-08-26,2026-08-26T11:01:48.584578,HIDCLP,Hydorelectricity Investment and Development Company Limited Promoter,8111,38,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,28,Shree Krishna Securities Ltd.,126,182.1,22944.6,197610461
2026082601000038,2026-08-26,2026-08-26T11:01:57.579338,SANIMA,Sanima Bank Limited,171,58,Naasa Securities Co. Ltd.,62,Capital Max Securities Ltd,100,370.0,37000.0,197610520
2026082601000039,2026-08-26,2026-08-26T11:02:05.243792,MEPDL,Mount Everest Power Development Limited,9352,6,Agrawal Securities (PVT) Ltd.,58,Naasa Securities Co. Ltd.,10,686.0,6860.0,197610545
2026082601000040,2026-08-26,2026-08-26T11:02:05.565041,MEPDL,Mount Everest Power Development Limited,9352,6,Agrawal Securities (PVT) Ltd.,49,Online Securities Pvt. Ltd.,10,686.0,6860.0,197610547
2026082601000041,2026-08-26,2026-08-26T11:02:06.296719,PRVU,Prabhu  Bank Limited,255,28,Shree Krishna Securities Ltd.,53,Investment Management Nepal Pvt. Ltd.,50,180.1,9005.0,197610556
2026082601000042,2026-08-26,2026-08-26T11:02:06.296822,PRVU,Prabhu  Bank Limited,255,26,Asian Securities Private Ltd.,53,Investment Management Nepal Pvt. Ltd.,500,180.1,90050.0,197610558
2026082601000043,2026-08-26,2026-08-26T11:02:06.296889,PRVU,Prabhu  Bank Limited,255,47,Neev Securities Pvt. Ltd.,53,Investment Management Nepal Pvt. Ltd.,15,180.0,2700.0,197610560
2026082601000044,2026-08-26,2026-08-26T11:02:06.296951,PRVU,Prabhu  Bank Limited,255,80,Indira securities pvt. ltd,53,Investment Management Nepal Pvt. Ltd.,965,180.0,173700.0,197610561
2026082601000045,2026-08-26,2026-08-26T11:02:08.600906,MBL,Machhapuchhre Bank Limited,140,64,SUN SECURITIES PVT LTD,19,Nepal Investment And Securities Trading Private Limited,25,251.0,6275.0,197610586
2026082601000046,2026-08-26,2026-08-26T11:02:32.488507,SAEF2,Sanima Equity Fund-2,9349,17,ABC Securities Private Limited,58,Naasa Securities Co. Ltd.,100,9.04,904.0,197610725
2026082601000047,2026-08-26,2026-08-26T11:02:41.085672,CITY,City Hotel Limited,9173,33,Dakshinkali Investment & Securities Pvt. Ltd.,48,Trishakti Securities Public Limited,15,346.0,5190.0,197610761
2026082601000048,2026-08-26,2026-08-26T11:02:46.952189,KBL,Kumari Bank Limited,142,77,Nabil Stock Dealer Ltd.,70,Infinity Securities Limited,45,214.0,9630.0,197610820
