contractId,businessDate,tradeTime,stockSymbol,securityName,stockId,buyerMemberId,buyerBrokerName,sellerMemberId,sellerBrokerName,contractQuantity,contractRate,contractAmount,tradeBookId
2026090301000013,2026-09-03,2026-09-03T11:00:02.154192,NABIL,Nabil Bank Limited,131,13,Thrive Brokerage House Pvt. Ltd,42,Sani Securities Company Ltd.,63,537.5,33862.5,198150063
2026090301000014,2026-09-03,2026-09-03T11:00:07.182913,SAPIL,Sarvottam Paints Industries Limited,9353,35,Kohinoor Investment & Securities Pvt. Ltd.,58,Naasa Securities Co. Ltd.,10,1220.0,12200.0,198150071
2026090301000015,2026-09-03,2026-09-03T11:00:07.7179,GBIME,Global IME Bank Limited,341,42,Sani Securities Company Ltd.,57,Aryatara Investment & Securities,15,250.4,3756.0,198150074
2026090301000016,2026-09-03,2026-09-03T11:00:07.717992,GBIME,Global IME Bank Limited,341,62,Capital Max Securities Ltd,57,Aryatara Investment & Securities,150,250.1,37515.0,198150076
2026090301000017,2026-09-03,2026-09-03T11:00:07.718013,GBIME,Global IME Bank Limited,341,45,Imperial Securities Company Pvt. Ltd.,57,Aryatara Investment & Securities,10,249.9,2499.0,198150078
2026090301000018,2026-09-03,2026-09-03T11:00:07.718034,GBIME,Global IME Bank Limited,341,26,Asian Securities Private Ltd.,57,Aryatara Investment & Securities,327,247.0,80769.0,198150079
2026090301000019,2026-09-03,2026-09-03T11:00:15.183795,SAPIL,Sarvottam Paints Industries Limited,9353,35,Kohinoor Investment & Securities Pvt. Ltd.,80,Indira securities pvt. ltd,10,1220.0,12200.0,198150099
2026090301000020,2026-09-03,2026-09-03T11:00:23.861607,SAPIL,Sarvottam Paints Industries Limited,9353,35,Kohinoor Investment & Securities Pvt. Ltd.,58,Naasa Securities Co. Ltd.,20,1220.0,24400.0,198150137
2026090301000021,2026-09-03,2026-09-03T11:00:24.333645,HBL,Himalayan Bank Limited,134,17,ABC Securities Private Limited,68,Elite Stock House Limited,10,185.0,1850.0,198150142
2026090301000022,2026-09-03,2026-09-03T11:00:25.31668,HBL,Himalayan Bank Limited,134,56,Sri Hari Securities Pvt. Ltd.,17,ABC Securities Private Limited,10,187.5,1875.0,198150148
2026090301000023,2026-09-03,2026-09-03T11:00:29.836402,HBL,Himalayan Bank Limited,134,58,Naasa Securities Co. Ltd.,58,Naasa Securities Co. Ltd.,10,187.0,1870.0,198150161
2026090301000024,2026-09-03,2026-09-03T11:00:29.953144,HBL,Himalayan Bank Limited,134,58,Naasa Securities Co. Ltd.,58,Naasa Securities Co. Ltd.,10,187.0,1870.0,198150163
2026090301000025,2026-09-03,2026-09-03T11:00:36.6498,SAPIL,Sarvottam Paints Industries Limited,9353,58,Naasa Securities Co. Ltd.,49,Online Securities Pvt. Ltd.,10,1220.1,12201.0,198150191
2026090301000026,2026-09-03,2026-09-03T11:00:38.777652,SAPIL,Sarvottam Paints Industries Limited,9353,35,Kohinoor Investment & Securities Pvt. Ltd.,53,Investment Management Nepal Pvt. Ltd.,10,1220.0,12200.0,198150195
2026090301000027,2026-09-03,2026-09-03T11:00:46.973721,NIMB,Nepal Investment Mega Bank Limited,132,33,Dakshinkali Investment & Securities Pvt. Ltd.,58,Naasa Securities Co. Ltd.,45,183.0,8235.0,198150235
2026090301000028,2026-09-03,2026-09-03T11:00:54.594623,SAPIL,Sarvottam Paints Industries Limited,9353,1,Kumari Securities Private Limited,42,Sani Securities Company Ltd.,10,1212.1,12121.0,198150249
2026090301000029,2026-09-03,2026-09-03T11:01:09.182088,SAPIL,Sarvottam Paints Industries Limited,9353,3,Arun Securities (PVT) Ltd.,80,Indira securities pvt. ltd,10,1213.0,12130.0,198150281
2026090301000030,2026-09-03,2026-09-03T11:01:14.694773,SAPIL,Sarvottam Paints Industries Limited,9353,3,Arun Securities (PVT) Ltd.,58,Naasa Securities Co. Ltd.,10,1213.0,12130.0,198150305
2026090301000031,2026-09-03,2026-09-03T11:01:24.850319,HBL,Himalayan Bank Limited,134,58,Naasa Securities Co. Ltd.,3,Arun Securities (PVT) Ltd.,16,187.0,2992.0,198150327
2026090301000032,2026-09-03,2026-09-03T11:01:29.603813,SAPIL,Sarvottam Paints Industries Limited,9353,47,Neev Securities Pvt. Ltd.,54,Sewa Securities Pvt. Ltd.,10,1213.0,12130.0,198150357
2026090301000033,2026-09-03,2026-09-03T11:01:29.603972,SAPIL,Sarvottam Paints Industries Limited,9353,47,Neev Securities Pvt. Ltd.,58,Naasa Securities Co. Ltd.,10,1213.0,12130.0,198150359
2026090301000034,2026-09-03,2026-09-03T11:01:31.120198,NIMB,Nepal Investment Mega Bank Limited,132,52,Sundhara Securities Limited,3,Arun Securities (PVT) Ltd.,12,182.0,2184.0,198150365
2026090301000035,2026-09-03,2026-09-03T11:01:32.244453,EBL,Everest Bank Limited,137,75,N.I.M.B. Stock Markets Limited,57,Aryatara Investment & Securities,69,713.0,49197.0,198150380
2026090301000036,2026-09-03,2026-09-03T11:01:42.992549,SAPIL,Sarvottam Paints Industries Limited,9353,58,Naasa Securities Co. Ltd.,80,Indira securities pvt. ltd,10,1213.1,12131.0,198150413
2026090301000037,2026-09-03,2026-09-03T11:01:43.032681,EBL,Everest Bank Limited,137,6,Agrawal Securities (PVT) Ltd.,57,Aryatara Investment & Securities,12,713.0,8556.0,198150416
2026090301000038,2026-09-03,2026-09-03T11:01:51.163946,SAPIL,Sarvottam Paints Industries Limited,9353,47,Neev Securities Pvt. Ltd.,56,Sri Hari Securities Pvt. Ltd.,10,1213.0,12130.0,198150425
2026090301000039,2026-09-03,2026-09-03T11:01:58.670075,EBL,Everest Bank Limited,137,45,Imperial Securities Company Pvt. Ltd.,57,Aryatara Investment & Securities,50,713.0,35650.0,198150450
2026090301000040,2026-09-03,2026-09-03T11:02:03.881874,GBIME,Global IME Bank Limited,341,58,Naasa Securities Co. Ltd.,35,Kohinoor Investment & Securities Pvt. Ltd.,100,251.0,25100.0,198150478
2026090301000041,2026-09-03,2026-09-03T11:02:07.316715,SAPIL,Sarvottam Paints Industries Limited,9353,32,Premier Securities Company Ltd.,38,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,10,1213.1,12131.0,198150487
2026090301000042,2026-09-03,2026-09-03T11:02:07.864228,HBL,Himalayan Bank Limited,134,58,Naasa Securities Co. Ltd.,39,Sumeru Securities Pvt. Ltd.,100,187.0,18700.0,198150489
2026090301000043,2026-09-03,2026-09-03T11:02:16.417261,SCB,Standard Chartered Bank Limited,133,56,Sri Hari Securities Pvt. Ltd.,49,Online Securities Pvt. Ltd.,10,645.1,6451.0,198150514
2026090301000044,2026-09-03,2026-09-03T11:02:16.417397,SCB,Standard Chartered Bank Limited,133,77,Nabil Stock Dealer Ltd.,49,Online Securities Pvt. Ltd.,70,645.0,45150.0,198150515
2026090301000045,2026-09-03,2026-09-03T11:02:17.269022,SAPIL,Sarvottam Paints Industries Limited,9353,58,Naasa Securities Co. Ltd.,80,Indira securities pvt. ltd,10,1213.2,12132.0,198150523
2026090301000046,2026-09-03,2026-09-03T11:02:28.085867,SAPIL,Sarvottam Paints Industries Limited,9353,58,Naasa Securities Co. Ltd.,58,Naasa Securities Co. Ltd.,10,1213.3,12133.0,198150559
2026090301000047,2026-09-03,2026-09-03T11:02:28.866805,GBIME,Global IME Bank Limited,341,51,Oxford Securities Pvt. Ltd.,35,Kohinoor Investment & Securities Pvt. Ltd.,198,251.0,49698.0,198150564
2026090301000048,2026-09-03,2026-09-03T11:02:30.590712,MBL,Machhapuchhre Bank Limited,140,5,Market Securities & Exchange (PVT) Ltd.,62,Capital Max Securities Ltd,10,242.2,2422.0,198150565
2026090301000049,2026-09-03,2026-09-03T11:02:35.101921,SAPIL,Sarvottam Paints Industries Limited,9353,58,Naasa Securities Co. Ltd.,58,Naasa Securities Co. Ltd.,10,1213.2,12132.0,198150601
2026090301000050,2026-09-03,2026-09-03T11:02:36.559827,SNLI,Sun Nepal Life Insurance Company Limited,9201,36,Secured Securities Ltd.,57,Aryatara Investment & Securities,17,391.0,6647.0,198150606
2026090301000051,2026-09-03,2026-09-03T11:02:37.785131,GBIME,Global IME Bank Limited,341,48,Trishakti Securities Public Limited,7,J.F. Securites (PVT) Ltd.,200,250.0,50000.0,198150612
2026090301000052,2026-09-03,2026-09-03T11:02:37.785267,GBIME,Global IME Bank Limited,341,58,Naasa Securities Co. Ltd.,7,J.F. Securites (PVT) Ltd.,30,250.0,7500.0,198150614
2026090301000053,2026-09-03,2026-09-03T11:02:37.78531,GBIME,Global IME Bank Limited,341,58,Naasa Securities Co. Ltd.,7,J.F. Securites (PVT) Ltd.,10,250.0,2500.0,198150616
2026090301000054,2026-09-03,2026-09-03T11:02:39.183932,MEPDL,Mount Everest Power Development Limited,9352,101,APPLE SECURITIES PRIVATE LIMITED,58,Naasa Securities Co. Ltd.,10,611.1,6111.0,198150621
2026090301000055,2026-09-03,2026-09-03T11:02:40.692923,SAPIL,Sarvottam Paints Industries Limited,9353,58,Naasa Securities Co. Ltd.,91,Citizens Share Broker Limited,10,1213.3,12133.0,198150625
2026090301000056,2026-09-03,2026-09-03T11:02:45.834583,SAPIL,Sarvottam Paints Industries Limited,9353,58,Naasa Securities Co. Ltd.,45,Imperial Securities Company Pvt. Ltd.,10,1214.0,12140.0,198150638
2026090301000057,2026-09-03,2026-09-03T11:02:47.98889,SAPIL,Sarvottam Paints Industries Limited,9353,47,Neev Securities Pvt. Ltd.,58,Naasa Securities Co. Ltd.,10,1214.0,12140.0,198150649
2026090301000058,2026-09-03,2026-09-03T11:02:47.988983,SAPIL,Sarvottam Paints Industries Limited,9353,47,Neev Securities Pvt. Ltd.,58,Naasa Securities Co. Ltd.,10,1215.0,12150.0,198150651
2026090301000059,2026-09-03,2026-09-03T11:02:47.989031,SAPIL,Sarvottam Paints Industries Limited,9353,47,Neev Securities Pvt. Ltd.,58,Naasa Securities Co. Ltd.,10,1215.0,12150.0,198150653
2026090301000060,2026-09-03,2026-09-03T11:02:51.092607,GBIME,Global IME Bank Limited,341,42,Sani Securities Company Ltd.,7,J.F. Securites (PVT) Ltd.,100,249.9,24990.0,198150668
2026090301000061,2026-09-03,2026-09-03T11:02:52.695432,MKCL,Muktinath Krishi Company Limited,9230,32,Premier Securities Company Ltd.,7,J.F. Securites (PVT) Ltd.,10,861.0,8610.0,198150671
2026090301000062,2026-09-03,2026-09-03T11:02:57.373614,GBIME,Global IME Bank Limited,341,57,Aryatara Investment & Securities,7,J.F. Securites (PVT) Ltd.,15,249.9,3748.5,198150692
2026090301000063,2026-09-03,2026-09-03T11:02:59.116553,SAPIL,Sarvottam Paints Industries Limited,9353,47,Neev Securities Pvt. Ltd.,34,Vision Securities Pvt. Ltd,10,1215.0,12150.0,198150693
2026090301000064,2026-09-03,2026-09-03T11:02:59.543234,SAPIL,Sarvottam Paints Industries Limited,9353,47,Neev Securities Pvt. Ltd.,58,Naasa Securities Co. Ltd.,10,1215.0,12150.0,198150695
2026090301000065,2026-09-03,2026-09-03T11:03:00.169557,GBIME,Global IME Bank Limited,341,17,ABC Securities Private Limited,7,J.F. Securites (PVT) Ltd.,55,249.9,13744.5,198150701
2026090301000066,2026-09-03,2026-09-03T11:03:01.687115,EBL,Everest Bank Limited,137,58,Naasa Securities Co. Ltd.,57,Aryatara Investment & Securities,30,713.0,21390.0,198150704
2026090301000067,2026-09-03,2026-09-03T11:03:11.102796,KBL,Kumari Bank Limited,142,58,Naasa Securities Co. Ltd.,75,N.I.M.B. Stock Markets Limited,10,212.8,2128.0,198150740
2026090301000068,2026-09-03,2026-09-03T11:03:12.98874,MKCL,Muktinath Krishi Company Limited,9230,32,Premier Securities Company Ltd.,34,Vision Securities Pvt. Ltd,10,861.0,8610.0,198150749
2026090301000069,2026-09-03,2026-09-03T11:03:20.126009,KBL,Kumari Bank Limited,142,58,Naasa Securities Co. Ltd.,75,N.I.M.B. Stock Markets Limited,13,212.0,2756.0,198150766
2026090301000070,2026-09-03,2026-09-03T11:03:26.649412,SEF2,Siddhartha Equity Fund 2,9348,21,Midas Stock Broking Company Private Limited,77,Nabil Stock Dealer Ltd.,100,9.0,900.0,198150787
2026090301000071,2026-09-03,2026-09-03T11:03:26.649507,SEF2,Siddhartha Equity Fund 2,9348,21,Midas Stock Broking Company Private Limited,58,Naasa Securities Co. Ltd.,100,9.0,900.0,198150789
2026090301000072,2026-09-03,2026-09-03T11:03:26.64954,SEF2,Siddhartha Equity Fund 2,9348,21,Midas Stock Broking Company Private Limited,43,South Asian Bulls Pvt. Ltd.,100,9.0,900.0,198150791
2026090301000073,2026-09-03,2026-09-03T11:03:26.64956,SEF2,Siddhartha Equity Fund 2,9348,21,Midas Stock Broking Company Private Limited,58,Naasa Securities Co. Ltd.,100,9.0,900.0,198150793
2026090301000074,2026-09-03,2026-09-03T11:03:26.64958,SEF2,Siddhartha Equity Fund 2,9348,21,Midas Stock Broking Company Private Limited,58,Naasa Securities Co. Ltd.,100,9.0,900.0,198150795
2026090301000075,2026-09-03,2026-09-03T11:03:26.6496,SEF2,Siddhartha Equity Fund 2,9348,21,Midas Stock Broking Company Private Limited,58,Naasa Securities Co. Ltd.,100,9.0,900.0,198150798
2026090301000076,2026-09-03,2026-09-03T11:03:33.201897,NIMB,Nepal Investment Mega Bank Limited,132,65,Sharepro Securities Private Limited,36,Secured Securities Ltd.,120,183.0,21960.0,198150825
2026090301000077,2026-09-03,2026-09-03T11:03:33.303483,MKCL,Muktinath Krishi Company Limited,9230,94,K.B.L. Securities Limited ,34,Vision Securities Pvt. Ltd,10,862.0,8620.0,198150827
2026090301000078,2026-09-03,2026-09-03T11:03:41.60312,SAPIL,Sarvottam Paints Industries Limited,9353,65,Sharepro Securities Private Limited,52,Sundhara Securities Limited,10,1214.0,12140.0,198150847
2026090301000079,2026-09-03,2026-09-03T11:03:42.765599,MKCL,Muktinath Krishi Company Limited,9230,32,Premier Securities Company Ltd.,42,Sani Securities Company Ltd.,10,861.0,8610.0,198150851
2026090301000080,2026-09-03,2026-09-03T11:03:48.125104,SAPIL,Sarvottam Paints Industries Limited,9353,78,Garima Securities Limited,22,Siprabi Securities Pvt. Ltd.,10,1215.0,12150.0,198150865
2026090301000081,2026-09-03,2026-09-03T11:03:49.085863,HBL,Himalayan Bank Limited,134,52,Sundhara Securities Limited,45,Imperial Securities Company Pvt. Ltd.,10,187.5,1875.0,198150871
2026090301000082,2026-09-03,2026-09-03T11:03:49.085924,HBL,Himalayan Bank Limited,134,52,Sundhara Securities Limited,58,Naasa Securities Co. Ltd.,10,187.5,1875.0,198150874
2026090301000083,2026-09-03,2026-09-03T11:03:50.697784,NMB,NMB Bank Limited,238,58,Naasa Securities Co. Ltd.,7,J.F. Securites (PVT) Ltd.,425,239.0,101575.0,198150881
2026090301000084,2026-09-03,2026-09-03T11:03:53.232281,SAPIL,Sarvottam Paints Industries Limited,9353,78,Garima Securities Limited,58,Naasa Securities Co. Ltd.,10,1215.0,12150.0,198150887
2026090301000085,2026-09-03,2026-09-03T11:03:53.30478,SAPIL,Sarvottam Paints Industries Limited,9353,78,Garima Securities Limited,58,Naasa Securities Co. Ltd.,10,1215.0,12150.0,198150891
2026090301000086,2026-09-03,2026-09-03T11:03:54.800214,SAPIL,Sarvottam Paints Industries Limited,9353,78,Garima Securities Limited,58,Naasa Securities Co. Ltd.,10,1215.0,12150.0,198150905
2026090301000087,2026-09-03,2026-09-03T11:03:57.000729,LSL,Laxmi Sunrise Bank Limited,141,14,Nepal Stock House (PVT) Ltd.,14,Nepal Stock House (PVT) Ltd.,150,221.3,33195.0,198150910
2026090301000088,2026-09-03,2026-09-03T11:03:57.661632,MEPDL,Mount Everest Power Development Limited,9352,49,Online Securities Pvt. Ltd.,58,Naasa Securities Co. Ltd.,10,613.5,6135.0,198150911
2026090301000089,2026-09-03,2026-09-03T11:04:06.067135,NIMB,Nepal Investment Mega Bank Limited,132,65,Sharepro Securities Private Limited,51,Oxford Securities Pvt. Ltd.,250,183.0,45750.0,198150925
2026090301000090,2026-09-03,2026-09-03T11:04:14.524199,SEF2,Siddhartha Equity Fund 2,9348,32,Premier Securities Company Ltd.,58,Naasa Securities Co. Ltd.,100,8.73,873.0,198150941
2026090301000091,2026-09-03,2026-09-03T11:04:16.625415,MEPDL,Mount Everest Power Development Limited,9352,32,Premier Securities Company Ltd.,58,Naasa Securities Co. Ltd.,10,614.0,6140.0,198150943
2026090301000092,2026-09-03,2026-09-03T11:04:17.195747,MEPDL,Mount Everest Power Development Limited,9352,32,Premier Securities Company Ltd.,7,J.F. Securites (PVT) Ltd.,10,614.0,6140.0,198150945
2026090301000093,2026-09-03,2026-09-03T11:04:18.073829,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,14,Nepal Stock House (PVT) Ltd.,10,1216.0,12160.0,198150951
2026090301000094,2026-09-03,2026-09-03T11:04:27.153895,CZBIL,Citizens Bank International Limited,348,58,Naasa Securities Co. Ltd.,11,Malla & Malla Stock Broking Company Pvt. Limited,10,199.0,1990.0,198150996
2026090301000095,2026-09-03,2026-09-03T11:04:32.123161,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,42,Sani Securities Company Ltd.,10,1216.0,12160.0,198151009
2026090301000096,2026-09-03,2026-09-03T11:04:33.248045,SAEF2,Sanima Equity Fund-2,9349,17,ABC Securities Private Limited,45,Imperial Securities Company Pvt. Ltd.,100,8.97,897.0,198151013
2026090301000097,2026-09-03,2026-09-03T11:04:33.882197,GBIME,Global IME Bank Limited,341,57,Aryatara Investment & Securities,42,Sani Securities Company Ltd.,40,250.0,10000.0,198151015
2026090301000098,2026-09-03,2026-09-03T11:04:41.50889,NBL,Nepal Bank Limited,517,58,Naasa Securities Co. Ltd.,29,Trisul Securities & Invt. Ltd.,30,274.5,8235.0,198151058
2026090301000099,2026-09-03,2026-09-03T11:04:44.193538,HBL,Himalayan Bank Limited,134,56,Sri Hari Securities Pvt. Ltd.,53,Investment Management Nepal Pvt. Ltd.,10,186.5,1865.0,198151066
2026090301000100,2026-09-03,2026-09-03T11:04:49.829397,GBIME,Global IME Bank Limited,341,13,Thrive Brokerage House Pvt. Ltd,10,Pragyan Securities (PVT) Ltd.,200,250.9,50180.0,198151079
2026090301000101,2026-09-03,2026-09-03T11:04:49.829632,GBIME,Global IME Bank Limited,341,13,Thrive Brokerage House Pvt. Ltd,35,Kohinoor Investment & Securities Pvt. Ltd.,93,251.0,23343.0,198151081
2026090301000102,2026-09-03,2026-09-03T11:04:49.829783,GBIME,Global IME Bank Limited,341,13,Thrive Brokerage House Pvt. Ltd,38,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,100,251.0,25100.0,198151083
2026090301000103,2026-09-03,2026-09-03T11:04:49.829929,GBIME,Global IME Bank Limited,341,13,Thrive Brokerage House Pvt. Ltd,8,Brilliant Securities Pvt. Ltd.,10,252.0,2520.0,198151085
2026090301000104,2026-09-03,2026-09-03T11:04:49.830075,GBIME,Global IME Bank Limited,341,13,Thrive Brokerage House Pvt. Ltd,42,Sani Securities Company Ltd.,14,252.0,3528.0,198151087
2026090301000105,2026-09-03,2026-09-03T11:04:52.825252,SEF2,Siddhartha Equity Fund 2,9348,32,Premier Securities Company Ltd.,45,Imperial Securities Company Pvt. Ltd.,100,8.73,873.0,198151101
2026090301000106,2026-09-03,2026-09-03T11:04:53.045135,MBL,Machhapuchhre Bank Limited,140,72,Hatemalo Financial Services Private Limited,50,Cristal Kanchanjanga Securites Pvt. Ltd.,10,248.8,2488.0,198151106
2026090301000107,2026-09-03,2026-09-03T11:04:57.39514,MKCL,Muktinath Krishi Company Limited,9230,46,Kalika Securities Pvt. Ltd.,6,Agrawal Securities (PVT) Ltd.,50,869.8,43490.0,198151116
2026090301000108,2026-09-03,2026-09-03T11:04:58.888748,SAPIL,Sarvottam Paints Industries Limited,9353,58,Naasa Securities Co. Ltd.,35,Kohinoor Investment & Securities Pvt. Ltd.,10,1216.4,12164.0,198151117
2026090301000109,2026-09-03,2026-09-03T11:04:59.171246,SAPIL,Sarvottam Paints Industries Limited,9353,58,Naasa Securities Co. Ltd.,58,Naasa Securities Co. Ltd.,10,1216.4,12164.0,198151119
2026090301000110,2026-09-03,2026-09-03T11:05:01.687975,MEPDL,Mount Everest Power Development Limited,9352,32,Premier Securities Company Ltd.,58,Naasa Securities Co. Ltd.,10,614.0,6140.0,198151129
2026090301000111,2026-09-03,2026-09-03T11:05:03.50899,SAPIL,Sarvottam Paints Industries Limited,9353,58,Naasa Securities Co. Ltd.,45,Imperial Securities Company Pvt. Ltd.,10,1216.4,12164.0,198151137
2026090301000112,2026-09-03,2026-09-03T11:05:07.605434,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,35,Kohinoor Investment & Securities Pvt. Ltd.,10,1216.3,12163.0,198151145
2026090301000113,2026-09-03,2026-09-03T11:05:07.922885,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,7,J.F. Securites (PVT) Ltd.,10,1216.3,12163.0,198151147
2026090301000114,2026-09-03,2026-09-03T11:05:10.706925,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,25,Sweta Securities Private Limited,10,1216.3,12163.0,198151153
2026090301000115,2026-09-03,2026-09-03T11:05:16.089125,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,58,Naasa Securities Co. Ltd.,10,1216.3,12163.0,198151179
2026090301000116,2026-09-03,2026-09-03T11:05:16.803919,SAPIL,Sarvottam Paints Industries Limited,9353,78,Garima Securities Limited,11,Malla & Malla Stock Broking Company Pvt. Limited,10,1218.0,12180.0,198151197
2026090301000117,2026-09-03,2026-09-03T11:05:16.804021,SAPIL,Sarvottam Paints Industries Limited,9353,78,Garima Securities Limited,57,Aryatara Investment & Securities,10,1218.0,12180.0,198151199
2026090301000118,2026-09-03,2026-09-03T11:05:16.804071,SAPIL,Sarvottam Paints Industries Limited,9353,78,Garima Securities Limited,57,Aryatara Investment & Securities,10,1218.0,12180.0,198151201
2026090301000119,2026-09-03,2026-09-03T11:05:16.804136,SAPIL,Sarvottam Paints Industries Limited,9353,78,Garima Securities Limited,19,Nepal Investment And Securities Trading Private Limited,10,1218.0,12180.0,198151203
2026090301000120,2026-09-03,2026-09-03T11:05:16.804184,SAPIL,Sarvottam Paints Industries Limited,9353,78,Garima Securities Limited,94,K.B.L. Securities Limited ,10,1218.0,12180.0,198151205
2026090301000121,2026-09-03,2026-09-03T11:05:18.312028,NBL,Nepal Bank Limited,517,77,Nabil Stock Dealer Ltd.,25,Sweta Securities Private Limited,400,274.0,109600.0,198151211
2026090301000122,2026-09-03,2026-09-03T11:05:18.649952,GBIME,Global IME Bank Limited,341,49,Online Securities Pvt. Ltd.,42,Sani Securities Company Ltd.,20,253.0,5060.0,198151216
2026090301000123,2026-09-03,2026-09-03T11:05:19.344738,HBL,Himalayan Bank Limited,134,58,Naasa Securities Co. Ltd.,7,J.F. Securites (PVT) Ltd.,10,186.0,1860.0,198151219
2026090301000124,2026-09-03,2026-09-03T11:05:24.772228,SRLI,Sanima Reliance Life Insurance Limited,5982,101,APPLE SECURITIES PRIVATE LIMITED,58,Naasa Securities Co. Ltd.,12,352.0,4224.0,198151235
2026090301000125,2026-09-03,2026-09-03T11:05:25.003246,MEPDL,Mount Everest Power Development Limited,9352,32,Premier Securities Company Ltd.,58,Naasa Securities Co. Ltd.,10,614.0,6140.0,198151237
2026090301000126,2026-09-03,2026-09-03T11:05:28.936625,CITY,City Hotel Limited,9173,49,Online Securities Pvt. Ltd.,10,Pragyan Securities (PVT) Ltd.,400,345.0,138000.0,198151249
2026090301000127,2026-09-03,2026-09-03T11:05:39.128143,GBIME,Global IME Bank Limited,341,13,Thrive Brokerage House Pvt. Ltd,62,Capital Max Securities Ltd,83,252.5,20957.5,198151282
2026090301000128,2026-09-03,2026-09-03T11:05:41.352089,SAPIL,Sarvottam Paints Industries Limited,9353,78,Garima Securities Limited,7,J.F. Securites (PVT) Ltd.,10,1218.0,12180.0,198151291
2026090301000129,2026-09-03,2026-09-03T11:05:43.562496,SAPIL,Sarvottam Paints Industries Limited,9353,78,Garima Securities Limited,36,Secured Securities Ltd.,10,1218.0,12180.0,198151297
2026090301000130,2026-09-03,2026-09-03T11:05:44.06733,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,58,Naasa Securities Co. Ltd.,10,1218.5,12185.0,198151299
2026090301000131,2026-09-03,2026-09-03T11:05:44.067578,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,56,Sri Hari Securities Pvt. Ltd.,10,1220.0,12200.0,198151301
2026090301000132,2026-09-03,2026-09-03T11:05:44.067728,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,42,Sani Securities Company Ltd.,20,1220.0,24400.0,198151304
2026090301000133,2026-09-03,2026-09-03T11:05:45.918804,SAPIL,Sarvottam Paints Industries Limited,9353,78,Garima Securities Limited,19,Nepal Investment And Securities Trading Private Limited,10,1218.0,12180.0,198151309
