contractId,businessDate,tradeTime,stockSymbol,securityName,stockId,buyerMemberId,buyerBrokerName,sellerMemberId,sellerBrokerName,contractQuantity,contractRate,contractAmount,tradeBookId
2026090101000035,2026-09-01,2026-09-01T11:00:22.182601,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,17,ABC Securities Private Limited,10,1244.0,12440.0,197974193
2026090101000036,2026-09-01,2026-09-01T11:00:22.914587,GBIME,Global IME Bank Limited,341,58,Naasa Securities Co. Ltd.,49,Online Securities Pvt. Ltd.,90,240.0,21600.0,197974196
2026090101000037,2026-09-01,2026-09-01T11:00:23.471836,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,58,Naasa Securities Co. Ltd.,10,1244.0,12440.0,197974207
2026090101000038,2026-09-01,2026-09-01T11:00:23.876721,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,28,Shree Krishna Securities Ltd.,10,1244.0,12440.0,197974211
2026090101000039,2026-09-01,2026-09-01T11:00:24.851953,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,58,Naasa Securities Co. Ltd.,10,1244.0,12440.0,197974215
2026090101000040,2026-09-01,2026-09-01T11:00:25.060384,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,58,Naasa Securities Co. Ltd.,10,1244.0,12440.0,197974217
2026090101000041,2026-09-01,2026-09-01T11:00:25.336642,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,45,Imperial Securities Company Pvt. Ltd.,10,1244.0,12440.0,197974219
2026090101000042,2026-09-01,2026-09-01T11:00:25.434904,SAPIL,Sarvottam Paints Industries Limited,9353,35,Kohinoor Investment & Securities Pvt. Ltd.,71,SHUBHAKAMANA SECURITIES PVT. LTD,10,1238.0,12380.0,197974221
2026090101000043,2026-09-01,2026-09-01T11:00:29.97471,SAPIL,Sarvottam Paints Industries Limited,9353,35,Kohinoor Investment & Securities Pvt. Ltd.,58,Naasa Securities Co. Ltd.,10,1238.0,12380.0,197974247
2026090101000044,2026-09-01,2026-09-01T11:00:30.759083,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,42,Sani Securities Company Ltd.,10,1238.1,12381.0,197974249
2026090101000045,2026-09-01,2026-09-01T11:00:31.523515,SAPIL,Sarvottam Paints Industries Limited,9353,42,Sani Securities Company Ltd.,58,Naasa Securities Co. Ltd.,10,1244.0,12440.0,197974271
2026090101000046,2026-09-01,2026-09-01T11:00:31.523743,SAPIL,Sarvottam Paints Industries Limited,9353,42,Sani Securities Company Ltd.,58,Naasa Securities Co. Ltd.,10,1244.0,12440.0,197974273
2026090101000047,2026-09-01,2026-09-01T11:00:31.523868,SAPIL,Sarvottam Paints Industries Limited,9353,42,Sani Securities Company Ltd.,58,Naasa Securities Co. Ltd.,10,1244.0,12440.0,197974275
2026090101000048,2026-09-01,2026-09-01T11:00:31.523988,SAPIL,Sarvottam Paints Industries Limited,9353,42,Sani Securities Company Ltd.,58,Naasa Securities Co. Ltd.,10,1244.0,12440.0,197974277
2026090101000049,2026-09-01,2026-09-01T11:00:31.524162,SAPIL,Sarvottam Paints Industries Limited,9353,42,Sani Securities Company Ltd.,58,Naasa Securities Co. Ltd.,10,1244.0,12440.0,197974280
2026090101000050,2026-09-01,2026-09-01T11:00:34.519825,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,87,S.P.S.A. Securities Limited,10,1238.1,12381.0,197974283
2026090101000051,2026-09-01,2026-09-01T11:00:34.730616,SANIMA,Sanima Bank Limited,171,58,Naasa Securities Co. Ltd.,39,Sumeru Securities Pvt. Ltd.,20,359.0,7180.0,197974286
2026090101000052,2026-09-01,2026-09-01T11:00:35.558059,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,57,Aryatara Investment & Securities,10,1238.1,12381.0,197974291
2026090101000053,2026-09-01,2026-09-01T11:00:35.936725,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,58,Naasa Securities Co. Ltd.,10,1238.1,12381.0,197974293
2026090101000054,2026-09-01,2026-09-01T11:00:36.320739,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,49,Online Securities Pvt. Ltd.,10,1238.1,12381.0,197974297
2026090101000055,2026-09-01,2026-09-01T11:00:36.471068,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,1,Kumari Securities Private Limited,10,1238.1,12381.0,197974299
2026090101000056,2026-09-01,2026-09-01T11:00:36.550193,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,17,ABC Securities Private Limited,10,1238.1,12381.0,197974301
2026090101000057,2026-09-01,2026-09-01T11:00:36.705977,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,58,Naasa Securities Co. Ltd.,10,1238.1,12381.0,197974303
2026090101000058,2026-09-01,2026-09-01T11:00:37.058789,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,32,Premier Securities Company Ltd.,10,1238.1,12381.0,197974321
2026090101000059,2026-09-01,2026-09-01T11:00:37.107644,MBL,Machhapuchhre Bank Limited,140,38,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,16,Primo Securities (PVT) Ltd.,10,246.0,2460.0,197974324
2026090101000060,2026-09-01,2026-09-01T11:00:37.171779,MBL,Machhapuchhre Bank Limited,140,58,Naasa Securities Co. Ltd.,16,Primo Securities (PVT) Ltd.,20,245.0,4900.0,197974328
2026090101000061,2026-09-01,2026-09-01T11:00:37.226932,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,58,Naasa Securities Co. Ltd.,10,1238.1,12381.0,197974329
2026090101000062,2026-09-01,2026-09-01T11:00:37.608638,SAPIL,Sarvottam Paints Industries Limited,9353,35,Kohinoor Investment & Securities Pvt. Ltd.,58,Naasa Securities Co. Ltd.,10,1238.0,12380.0,197974331
2026090101000063,2026-09-01,2026-09-01T11:00:38.091033,SAPIL,Sarvottam Paints Industries Limited,9353,35,Kohinoor Investment & Securities Pvt. Ltd.,58,Naasa Securities Co. Ltd.,10,1238.0,12380.0,197974335
2026090101000064,2026-09-01,2026-09-01T11:00:39.50082,SAPIL,Sarvottam Paints Industries Limited,9353,32,Premier Securities Company Ltd.,58,Naasa Securities Co. Ltd.,10,1238.2,12382.0,197974339
2026090101000065,2026-09-01,2026-09-01T11:00:42.850582,SAPIL,Sarvottam Paints Industries Limited,9353,32,Premier Securities Company Ltd.,8,Brilliant Securities Pvt. Ltd.,10,1238.2,12382.0,197974355
2026090101000066,2026-09-01,2026-09-01T11:00:44.057705,SAPIL,Sarvottam Paints Industries Limited,9353,32,Premier Securities Company Ltd.,4,Opal Securities Investment (PVT) Ltd.,10,1238.2,12382.0,197974365
2026090101000067,2026-09-01,2026-09-01T11:00:44.326827,SAPIL,Sarvottam Paints Industries Limited,9353,32,Premier Securities Company Ltd.,49,Online Securities Pvt. Ltd.,10,1238.2,12382.0,197974367
2026090101000068,2026-09-01,2026-09-01T11:00:44.485653,SAPIL,Sarvottam Paints Industries Limited,9353,32,Premier Securities Company Ltd.,36,Secured Securities Ltd.,10,1238.2,12382.0,197974371
2026090101000069,2026-09-01,2026-09-01T11:00:44.885627,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,38,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,10,1238.1,12381.0,197974373
2026090101000070,2026-09-01,2026-09-01T11:00:45.07456,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,49,Online Securities Pvt. Ltd.,10,1238.1,12381.0,197974375
2026090101000071,2026-09-01,2026-09-01T11:00:45.727689,SAPIL,Sarvottam Paints Industries Limited,9353,42,Sani Securities Company Ltd.,58,Naasa Securities Co. Ltd.,10,1244.0,12440.0,197974388
2026090101000072,2026-09-01,2026-09-01T11:00:46.526613,SAPIL,Sarvottam Paints Industries Limited,9353,14,Nepal Stock House (PVT) Ltd.,58,Naasa Securities Co. Ltd.,10,1240.0,12400.0,197974391
2026090101000073,2026-09-01,2026-09-01T11:00:52.381883,SAPIL,Sarvottam Paints Industries Limited,9353,14,Nepal Stock House (PVT) Ltd.,58,Naasa Securities Co. Ltd.,10,1240.0,12400.0,197974415
2026090101000074,2026-09-01,2026-09-01T11:00:52.448663,SAPIL,Sarvottam Paints Industries Limited,9353,14,Nepal Stock House (PVT) Ltd.,58,Naasa Securities Co. Ltd.,10,1240.0,12400.0,197974417
2026090101000075,2026-09-01,2026-09-01T11:00:52.941888,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,36,Secured Securities Ltd.,10,1240.1,12401.0,197974419
2026090101000076,2026-09-01,2026-09-01T11:00:53.36637,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,58,Naasa Securities Co. Ltd.,10,1240.1,12401.0,197974423
2026090101000077,2026-09-01,2026-09-01T11:00:53.791808,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,58,Naasa Securities Co. Ltd.,10,1240.1,12401.0,197974427
2026090101000078,2026-09-01,2026-09-01T11:00:54.099237,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,34,Vision Securities Pvt. Ltd,10,1240.1,12401.0,197974445
2026090101000079,2026-09-01,2026-09-01T11:00:55.77919,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,45,Imperial Securities Company Pvt. Ltd.,10,1240.1,12401.0,197974447
2026090101000080,2026-09-01,2026-09-01T11:00:55.779598,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,58,Naasa Securities Co. Ltd.,10,1240.1,12401.0,197974449
2026090101000081,2026-09-01,2026-09-01T11:00:56.96542,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,51,Oxford Securities Pvt. Ltd.,10,1240.1,12401.0,197974465
2026090101000082,2026-09-01,2026-09-01T11:00:57.917258,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,42,Sani Securities Company Ltd.,10,1240.1,12401.0,197974467
2026090101000083,2026-09-01,2026-09-01T11:00:58.596693,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,58,Naasa Securities Co. Ltd.,10,1240.1,12401.0,197974469
2026090101000084,2026-09-01,2026-09-01T11:00:58.740173,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,34,Vision Securities Pvt. Ltd,10,1240.1,12401.0,197974473
2026090101000085,2026-09-01,2026-09-01T11:00:59.137883,SAPIL,Sarvottam Paints Industries Limited,9353,14,Nepal Stock House (PVT) Ltd.,57,Aryatara Investment & Securities,10,1240.0,12400.0,197974481
2026090101000086,2026-09-01,2026-09-01T11:00:59.273423,SAPIL,Sarvottam Paints Industries Limited,9353,14,Nepal Stock House (PVT) Ltd.,42,Sani Securities Company Ltd.,10,1240.0,12400.0,197974485
2026090101000087,2026-09-01,2026-09-01T11:01:00.100117,SAPIL,Sarvottam Paints Industries Limited,9353,14,Nepal Stock House (PVT) Ltd.,6,Agrawal Securities (PVT) Ltd.,10,1240.0,12400.0,197974487
2026090101000088,2026-09-01,2026-09-01T11:01:00.166343,SAPIL,Sarvottam Paints Industries Limited,9353,14,Nepal Stock House (PVT) Ltd.,92,Roadshow securities limited,10,1240.0,12400.0,197974489
2026090101000089,2026-09-01,2026-09-01T11:01:00.259356,SAPIL,Sarvottam Paints Industries Limited,9353,14,Nepal Stock House (PVT) Ltd.,58,Naasa Securities Co. Ltd.,10,1240.0,12400.0,197974491
2026090101000090,2026-09-01,2026-09-01T11:01:00.366498,SAPIL,Sarvottam Paints Industries Limited,9353,14,Nepal Stock House (PVT) Ltd.,4,Opal Securities Investment (PVT) Ltd.,10,1240.0,12400.0,197974493
2026090101000091,2026-09-01,2026-09-01T11:01:00.74895,SAPIL,Sarvottam Paints Industries Limited,9353,14,Nepal Stock House (PVT) Ltd.,38,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,10,1240.0,12400.0,197974495
2026090101000092,2026-09-01,2026-09-01T11:01:00.840986,SAPIL,Sarvottam Paints Industries Limited,9353,100,Sunrise Securities Limited,1,Kumari Securities Private Limited,10,1240.0,12400.0,197974497
2026090101000093,2026-09-01,2026-09-01T11:01:01.475937,SAPIL,Sarvottam Paints Industries Limited,9353,100,Sunrise Securities Limited,58,Naasa Securities Co. Ltd.,10,1240.0,12400.0,197974499
2026090101000094,2026-09-01,2026-09-01T11:01:01.74465,SAPIL,Sarvottam Paints Industries Limited,9353,100,Sunrise Securities Limited,58,Naasa Securities Co. Ltd.,10,1240.0,12400.0,197974503
2026090101000095,2026-09-01,2026-09-01T11:01:02.315303,SAPIL,Sarvottam Paints Industries Limited,9353,100,Sunrise Securities Limited,77,Nabil Stock Dealer Ltd.,10,1240.0,12400.0,197974507
2026090101000096,2026-09-01,2026-09-01T11:01:02.590755,SAPIL,Sarvottam Paints Industries Limited,9353,100,Sunrise Securities Limited,42,Sani Securities Company Ltd.,10,1240.0,12400.0,197974511
2026090101000097,2026-09-01,2026-09-01T11:01:02.859245,SAPIL,Sarvottam Paints Industries Limited,9353,100,Sunrise Securities Limited,58,Naasa Securities Co. Ltd.,10,1240.0,12400.0,197974517
2026090101000098,2026-09-01,2026-09-01T11:01:03.139418,SAPIL,Sarvottam Paints Industries Limited,9353,100,Sunrise Securities Limited,58,Naasa Securities Co. Ltd.,10,1240.0,12400.0,197974519
2026090101000099,2026-09-01,2026-09-01T11:01:03.220143,SAPIL,Sarvottam Paints Industries Limited,9353,100,Sunrise Securities Limited,57,Aryatara Investment & Securities,10,1240.0,12400.0,197974521
2026090101000100,2026-09-01,2026-09-01T11:01:05.881638,SAPIL,Sarvottam Paints Industries Limited,9353,6,Agrawal Securities (PVT) Ltd.,58,Naasa Securities Co. Ltd.,10,1240.2,12402.0,197974525
2026090101000101,2026-09-01,2026-09-01T11:01:06.351225,SAPIL,Sarvottam Paints Industries Limited,9353,6,Agrawal Securities (PVT) Ltd.,49,Online Securities Pvt. Ltd.,10,1240.2,12402.0,197974529
2026090101000102,2026-09-01,2026-09-01T11:01:06.509289,SAPIL,Sarvottam Paints Industries Limited,9353,6,Agrawal Securities (PVT) Ltd.,38,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,10,1240.2,12402.0,197974531
2026090101000103,2026-09-01,2026-09-01T11:01:06.875536,SAPIL,Sarvottam Paints Industries Limited,9353,6,Agrawal Securities (PVT) Ltd.,51,Oxford Securities Pvt. Ltd.,10,1240.2,12402.0,197974533
2026090101000104,2026-09-01,2026-09-01T11:01:07.815284,SAPIL,Sarvottam Paints Industries Limited,9353,6,Agrawal Securities (PVT) Ltd.,44,Dynamic Money Managers Securities Pvt. Ltd.,10,1240.2,12402.0,197974541
2026090101000105,2026-09-01,2026-09-01T11:01:08.279297,SAPIL,Sarvottam Paints Industries Limited,9353,100,Sunrise Securities Limited,58,Naasa Securities Co. Ltd.,10,1240.0,12400.0,197974543
2026090101000106,2026-09-01,2026-09-01T11:01:10.061951,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,96,Himalayan Securities Limited,10,1240.3,12403.0,197974545
2026090101000107,2026-09-01,2026-09-01T11:01:10.070969,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,38,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,10,1240.3,12403.0,197974547
2026090101000108,2026-09-01,2026-09-01T11:01:10.991326,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,58,Naasa Securities Co. Ltd.,10,1240.3,12403.0,197974561
2026090101000109,2026-09-01,2026-09-01T11:01:11.521029,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,16,Primo Securities (PVT) Ltd.,10,1240.3,12403.0,197974567
2026090101000110,2026-09-01,2026-09-01T11:01:12.150393,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,58,Naasa Securities Co. Ltd.,10,1240.3,12403.0,197974573
2026090101000111,2026-09-01,2026-09-01T11:01:12.256586,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,58,Naasa Securities Co. Ltd.,10,1240.3,12403.0,197974575
2026090101000112,2026-09-01,2026-09-01T11:01:12.545186,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,58,Naasa Securities Co. Ltd.,10,1240.3,12403.0,197974587
2026090101000113,2026-09-01,2026-09-01T11:01:12.689803,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,38,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,10,1240.3,12403.0,197974589
2026090101000114,2026-09-01,2026-09-01T11:01:14.356263,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,57,Aryatara Investment & Securities,10,1240.3,12403.0,197974599
2026090101000115,2026-09-01,2026-09-01T11:01:14.650306,SAPIL,Sarvottam Paints Industries Limited,9353,13,Thrive Brokerage House Pvt. Ltd,42,Sani Securities Company Ltd.,10,1240.3,12403.0,197974601
2026090101000116,2026-09-01,2026-09-01T11:01:15.081007,SAPIL,Sarvottam Paints Industries Limited,9353,100,Sunrise Securities Limited,25,Sweta Securities Private Limited,10,1240.0,12400.0,197974605
2026090101000117,2026-09-01,2026-09-01T11:01:16.601758,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,4,Opal Securities Investment (PVT) Ltd.,10,1240.0,12400.0,197974613
2026090101000118,2026-09-01,2026-09-01T11:01:16.602258,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,49,Online Securities Pvt. Ltd.,10,1240.0,12400.0,197974615
2026090101000119,2026-09-01,2026-09-01T11:01:17.077775,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,52,Sundhara Securities Limited,10,1240.0,12400.0,197974621
2026090101000120,2026-09-01,2026-09-01T11:01:17.311087,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,49,Online Securities Pvt. Ltd.,10,1240.0,12400.0,197974623
2026090101000121,2026-09-01,2026-09-01T11:01:17.408598,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,36,Secured Securities Ltd.,10,1240.0,12400.0,197974625
2026090101000122,2026-09-01,2026-09-01T11:01:17.533988,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,89,Global IME Securities Limited,10,1240.0,12400.0,197974627
2026090101000123,2026-09-01,2026-09-01T11:01:17.81379,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,42,Sani Securities Company Ltd.,10,1240.0,12400.0,197974629
2026090101000124,2026-09-01,2026-09-01T11:01:18.445159,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,39,Sumeru Securities Pvt. Ltd.,10,1240.0,12400.0,197974631
2026090101000125,2026-09-01,2026-09-01T11:01:19.3629,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,94,K.B.L. Securities Limited ,10,1240.0,12400.0,197974637
2026090101000126,2026-09-01,2026-09-01T11:01:19.558837,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,54,Sewa Securities Pvt. Ltd.,10,1240.0,12400.0,197974639
2026090101000127,2026-09-01,2026-09-01T11:01:20.422498,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,58,Naasa Securities Co. Ltd.,10,1240.0,12400.0,197974641
2026090101000128,2026-09-01,2026-09-01T11:01:20.66919,SAPIL,Sarvottam Paints Industries Limited,9353,52,Sundhara Securities Limited,58,Naasa Securities Co. Ltd.,10,1240.0,12400.0,197974645
