contractId,businessDate,tradeTime,stockSymbol,securityName,stockId,buyerMemberId,buyerBrokerName,sellerMemberId,sellerBrokerName,contractQuantity,contractRate,contractAmount,tradeBookId
2026091001003134,2026-09-10,2026-09-10T12:49:06.544913,SARBTM,Sarbottam Cement Limited,9242,28,Shree Krishna Securities Ltd.,28,Shree Krishna Securities Ltd.,20,793.0,15860.0,198465104
2026091001003135,2026-09-10,2026-09-10T12:49:14.45059,SAPIL,Sarvottam Paints Industries Limited,9353,59,Deevyaa Securities & Stock House Pvt. Ltd,58,Naasa Securities Co. Ltd.,10,1252.0,12520.0,198465145
2026091001003136,2026-09-10,2026-09-10T12:49:21.801677,KBL,Kumari Bank Limited,142,48,Trishakti Securities Public Limited,13,Thrive Brokerage House Pvt. Ltd,100,212.0,21200.0,198465174
2026091001003137,2026-09-10,2026-09-10T12:49:26.682591,PRVU,Prabhu  Bank Limited,255,51,Oxford Securities Pvt. Ltd.,17,ABC Securities Private Limited,200,179.5,35900.0,198465188
2026091001003138,2026-09-10,2026-09-10T12:49:30.588879,SAPIL,Sarvottam Paints Industries Limited,9353,95,Magnet Securities and Investment Company Private Limited,42,Sani Securities Company Ltd.,10,1253.0,12530.0,198465206
2026091001003139,2026-09-10,2026-09-10T12:49:31.807354,SCB,Standard Chartered Bank Limited,133,46,Kalika Securities Pvt. Ltd.,40,Creative Securities Pvt Ltd,100,650.0,65000.0,198465210
2026091001003140,2026-09-10,2026-09-10T12:49:32.381023,CITY,City Hotel Limited,9173,58,Naasa Securities Co. Ltd.,44,Dynamic Money Managers Securities Pvt. Ltd.,150,337.0,50550.0,198465216
2026091001003141,2026-09-10,2026-09-10T12:49:33.207739,MEPDL,Mount Everest Power Development Limited,9352,45,Imperial Securities Company Pvt. Ltd.,49,Online Securities Pvt. Ltd.,10,614.2,6142.0,198465217
2026091001003142,2026-09-10,2026-09-10T12:49:41.948599,HBL,Himalayan Bank Limited,134,48,Trishakti Securities Public Limited,7,J.F. Securites (PVT) Ltd.,1000,186.4,186400.0,198465250
2026091001003143,2026-09-10,2026-09-10T12:49:45.771695,EBL,Everest Bank Limited,137,6,Agrawal Securities (PVT) Ltd.,33,Dakshinkali Investment & Securities Pvt. Ltd.,200,716.0,143200.0,198465259
2026091001003144,2026-09-10,2026-09-10T12:49:46.776507,HBL,Himalayan Bank Limited,134,41,Linch Stock Market Ltd.,41,Linch Stock Market Ltd.,10,186.0,1860.0,198465267
