contractId,businessDate,tradeTime,stockSymbol,securityName,stockId,buyerMemberId,buyerBrokerName,sellerMemberId,sellerBrokerName,contractQuantity,contractRate,contractAmount,tradeBookId
2026091401000001,2026-09-14,2026-09-14T10:46:00.006761,NABIL,Nabil Bank Limited,131,57,Aryatara Investment & Securities,56,Sri Hari Securities Pvt. Ltd.,20,552.0,11040.0,198620959
2026091401000002,2026-09-14,2026-09-14T10:46:00.006899,NABIL,Nabil Bank Limited,131,7,J.F. Securites (PVT) Ltd.,56,Sri Hari Securities Pvt. Ltd.,18,552.0,9936.0,198620963
2026091401000003,2026-09-14,2026-09-14T10:46:00.006967,NABIL,Nabil Bank Limited,131,35,Kohinoor Investment & Securities Pvt. Ltd.,56,Sri Hari Securities Pvt. Ltd.,16,552.0,8832.0,198620966
2026091401000004,2026-09-14,2026-09-14T10:46:00.007028,NABIL,Nabil Bank Limited,131,89,Global IME Securities Limited,56,Sri Hari Securities Pvt. Ltd.,10,552.0,5520.0,198620970
2026091401000005,2026-09-14,2026-09-14T10:46:00.007082,NABIL,Nabil Bank Limited,131,56,Sri Hari Securities Pvt. Ltd.,56,Sri Hari Securities Pvt. Ltd.,10,552.0,5520.0,198620974
2026091401000006,2026-09-14,2026-09-14T10:46:00.007176,NABIL,Nabil Bank Limited,131,42,Sani Securities Company Ltd.,56,Sri Hari Securities Pvt. Ltd.,30,552.0,16560.0,198620977
2026091401000007,2026-09-14,2026-09-14T10:46:00.007242,NABIL,Nabil Bank Limited,131,42,Sani Securities Company Ltd.,56,Sri Hari Securities Pvt. Ltd.,20,552.0,11040.0,198620981
2026091401000008,2026-09-14,2026-09-14T10:46:00.007302,NABIL,Nabil Bank Limited,131,21,Midas Stock Broking Company Private Limited,56,Sri Hari Securities Pvt. Ltd.,10,552.0,5520.0,198620986
2026091401000009,2026-09-14,2026-09-14T10:46:00.007364,NABIL,Nabil Bank Limited,131,58,Naasa Securities Co. Ltd.,56,Sri Hari Securities Pvt. Ltd.,306,552.0,168912.0,198620989
2026091401000010,2026-09-14,2026-09-14T10:46:00.007434,NABIL,Nabil Bank Limited,131,58,Naasa Securities Co. Ltd.,49,Online Securities Pvt. Ltd.,100,552.0,55200.0,198620994
2026091401000011,2026-09-14,2026-09-14T10:46:00.007545,NABIL,Nabil Bank Limited,131,58,Naasa Securities Co. Ltd.,42,Sani Securities Company Ltd.,20,552.0,11040.0,198621000
2026091401000012,2026-09-14,2026-09-14T10:46:00.00763,NABIL,Nabil Bank Limited,131,58,Naasa Securities Co. Ltd.,49,Online Securities Pvt. Ltd.,109,552.0,60168.0,198621006
2026091401000013,2026-09-14,2026-09-14T10:46:00.014831,NIMB,Nepal Investment Mega Bank Limited,132,42,Sani Securities Company Ltd.,19,Nepal Investment And Securities Trading Private Limited,18,185.0,3330.0,198621009
2026091401000014,2026-09-14,2026-09-14T10:46:00.014874,NIMB,Nepal Investment Mega Bank Limited,132,42,Sani Securities Company Ltd.,42,Sani Securities Company Ltd.,65,185.0,12025.0,198621013
2026091401000015,2026-09-14,2026-09-14T10:46:00.020896,HBL,Himalayan Bank Limited,134,89,Global IME Securities Limited,22,Siprabi Securities Pvt. Ltd.,10,188.0,1880.0,198621023
2026091401000016,2026-09-14,2026-09-14T10:46:00.020978,HBL,Himalayan Bank Limited,134,89,Global IME Securities Limited,17,ABC Securities Private Limited,10,188.0,1880.0,198621025
2026091401000017,2026-09-14,2026-09-14T10:46:00.021021,HBL,Himalayan Bank Limited,134,89,Global IME Securities Limited,17,ABC Securities Private Limited,60,188.0,11280.0,198621028
2026091401000018,2026-09-14,2026-09-14T10:46:00.025523,EBL,Everest Bank Limited,137,13,Thrive Brokerage House Pvt. Ltd,49,Online Securities Pvt. Ltd.,17,719.0,12223.0,198621030
2026091401000019,2026-09-14,2026-09-14T10:46:00.025546,EBL,Everest Bank Limited,137,13,Thrive Brokerage House Pvt. Ltd,49,Online Securities Pvt. Ltd.,10,719.0,7190.0,198621034
2026091401000020,2026-09-14,2026-09-14T10:46:00.027487,NICA,NIC Asia Bank Ltd.,139,89,Global IME Securities Limited,58,Naasa Securities Co. Ltd.,80,306.0,24480.0,198621042
2026091401000021,2026-09-14,2026-09-14T10:46:00.027539,NICA,NIC Asia Bank Ltd.,139,56,Sri Hari Securities Pvt. Ltd.,58,Naasa Securities Co. Ltd.,20,306.0,6120.0,198621044
2026091401000022,2026-09-14,2026-09-14T10:46:00.027575,NICA,NIC Asia Bank Ltd.,139,45,Imperial Securities Company Pvt. Ltd.,58,Naasa Securities Co. Ltd.,10,306.0,3060.0,198621047
2026091401000023,2026-09-14,2026-09-14T10:46:00.027597,NICA,NIC Asia Bank Ltd.,139,42,Sani Securities Company Ltd.,58,Naasa Securities Co. Ltd.,40,306.0,12240.0,198621049
2026091401000024,2026-09-14,2026-09-14T10:46:00.029528,MBL,Machhapuchhre Bank Limited,140,36,Secured Securities Ltd.,49,Online Securities Pvt. Ltd.,10,263.5,2635.0,198621056
