contractId,businessDate,tradeTime,stockSymbol,securityName,stockId,buyerMemberId,buyerBrokerName,sellerMemberId,sellerBrokerName,contractQuantity,contractRate,contractAmount,tradeBookId
2026083101000001,2026-08-31,2026-08-31T10:46:00.003365,NABIL,Nabil Bank Limited,131,42,Sani Securities Company Ltd.,49,Online Securities Pvt. Ltd.,10,540.0,5400.0,197837567
2026083101000002,2026-08-31,2026-08-31T10:46:00.003421,NABIL,Nabil Bank Limited,131,42,Sani Securities Company Ltd.,42,Sani Securities Company Ltd.,10,540.0,5400.0,197837572
2026083101000003,2026-08-31,2026-08-31T10:46:00.003473,NABIL,Nabil Bank Limited,131,42,Sani Securities Company Ltd.,42,Sani Securities Company Ltd.,52,540.0,28080.0,197837574
2026083101000004,2026-08-31,2026-08-31T10:46:00.003511,NABIL,Nabil Bank Limited,131,33,Dakshinkali Investment & Securities Pvt. Ltd.,42,Sani Securities Company Ltd.,10,540.0,5400.0,197837576
2026083101000005,2026-08-31,2026-08-31T10:46:00.003557,NABIL,Nabil Bank Limited,131,77,Nabil Stock Dealer Ltd.,42,Sani Securities Company Ltd.,12,540.0,6480.0,197837578
2026083101000006,2026-08-31,2026-08-31T10:46:00.003587,NABIL,Nabil Bank Limited,131,42,Sani Securities Company Ltd.,42,Sani Securities Company Ltd.,38,540.0,20520.0,197837579
2026083101000007,2026-08-31,2026-08-31T10:46:00.008394,NIMB,Nepal Investment Mega Bank Limited,132,38,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,7,J.F. Securites (PVT) Ltd.,10,190.0,1900.0,197837581
2026083101000008,2026-08-31,2026-08-31T10:46:00.008596,NIMB,Nepal Investment Mega Bank Limited,132,38,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,41,Linch Stock Market Ltd.,10,190.0,1900.0,197837584
2026083101000009,2026-08-31,2026-08-31T10:46:00.018054,HBL,Himalayan Bank Limited,134,62,Capital Max Securities Ltd,47,Neev Securities Pvt. Ltd.,10,187.0,1870.0,197837589
2026083101000010,2026-08-31,2026-08-31T10:46:00.02028,SBI,Nepal SBI Bank Limited,135,82,N.M.B. SECURITIES LIMITED,44,Dynamic Money Managers Securities Pvt. Ltd.,30,415.0,12450.0,197837603
