contractId,businessDate,tradeTime,stockSymbol,securityName,stockId,buyerMemberId,buyerBrokerName,sellerMemberId,sellerBrokerName,contractQuantity,contractRate,contractAmount,tradeBookId
2026090901000001,2026-09-09,2026-09-09T10:46:00.007608,NABIL,Nabil Bank Limited,131,13,Thrive Brokerage House Pvt. Ltd,35,Kohinoor Investment & Securities Pvt. Ltd.,10,553.0,5530.0,198332941
2026090901000002,2026-09-09,2026-09-09T10:46:00.007745,NABIL,Nabil Bank Limited,131,13,Thrive Brokerage House Pvt. Ltd,14,Nepal Stock House (PVT) Ltd.,10,553.0,5530.0,198332944
2026090901000003,2026-09-09,2026-09-09T10:46:00.007825,NABIL,Nabil Bank Limited,131,13,Thrive Brokerage House Pvt. Ltd,89,Global IME Securities Limited,10,553.0,5530.0,198332947
2026090901000004,2026-09-09,2026-09-09T10:46:00.016425,NIMB,Nepal Investment Mega Bank Limited,132,56,Sri Hari Securities Pvt. Ltd.,41,Linch Stock Market Ltd.,10,192.9,1929.0,198332955
2026090901000005,2026-09-09,2026-09-09T10:46:00.021262,SCB,Standard Chartered Bank Limited,133,77,Nabil Stock Dealer Ltd.,42,Sani Securities Company Ltd.,50,649.0,32450.0,198332970
2026090901000006,2026-09-09,2026-09-09T10:46:00.024401,HBL,Himalayan Bank Limited,134,56,Sri Hari Securities Pvt. Ltd.,42,Sani Securities Company Ltd.,10,188.0,1880.0,198332980
2026090901000007,2026-09-09,2026-09-09T10:46:00.024595,HBL,Himalayan Bank Limited,134,77,Nabil Stock Dealer Ltd.,49,Online Securities Pvt. Ltd.,10,188.0,1880.0,198332983
2026090901000008,2026-09-09,2026-09-09T10:46:00.024648,HBL,Himalayan Bank Limited,134,77,Nabil Stock Dealer Ltd.,35,Kohinoor Investment & Securities Pvt. Ltd.,10,188.0,1880.0,198332985
2026090901000009,2026-09-09,2026-09-09T10:46:00.024757,HBL,Himalayan Bank Limited,134,77,Nabil Stock Dealer Ltd.,49,Online Securities Pvt. Ltd.,10,188.0,1880.0,198332987
2026090901000010,2026-09-09,2026-09-09T10:46:00.029285,EBL,Everest Bank Limited,137,74,KALASH STOCK MARKET PVT. LTD.,57,Aryatara Investment & Securities,11,714.0,7854.0,198332992
2026090901000011,2026-09-09,2026-09-09T10:46:00.029312,EBL,Everest Bank Limited,137,57,Aryatara Investment & Securities,57,Aryatara Investment & Securities,72,714.0,51408.0,198332996
2026090901000012,2026-09-09,2026-09-09T10:46:00.029356,EBL,Everest Bank Limited,137,49,Online Securities Pvt. Ltd.,57,Aryatara Investment & Securities,10,714.0,7140.0,198333000
2026090901000013,2026-09-09,2026-09-09T10:46:00.029374,EBL,Everest Bank Limited,137,42,Sani Securities Company Ltd.,57,Aryatara Investment & Securities,196,714.0,139944.0,198333002
2026090901000014,2026-09-09,2026-09-09T10:46:00.031438,NICA,NIC Asia Bank Ltd.,139,56,Sri Hari Securities Pvt. Ltd.,17,ABC Securities Private Limited,10,324.4,3244.0,198333018
2026090901000015,2026-09-09,2026-09-09T10:46:00.03361,MBL,Machhapuchhre Bank Limited,140,56,Sri Hari Securities Pvt. Ltd.,65,Sharepro Securities Private Limited,10,262.5,2625.0,198333020
2026090901000016,2026-09-09,2026-09-09T10:46:00.03558,LSL,Laxmi Sunrise Bank Limited,141,56,Sri Hari Securities Pvt. Ltd.,45,Imperial Securities Company Pvt. Ltd.,10,236.2,2362.0,198333022
2026090901000017,2026-09-09,2026-09-09T10:46:00.037964,KBL,Kumari Bank Limited,142,56,Sri Hari Securities Pvt. Ltd.,38,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,10,215.0,2150.0,198333026
2026090901000018,2026-09-09,2026-09-09T10:46:00.038006,KBL,Kumari Bank Limited,142,52,Sundhara Securities Limited,38,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,10,215.0,2150.0,198333030
2026090901000019,2026-09-09,2026-09-09T10:46:00.038028,KBL,Kumari Bank Limited,142,57,Aryatara Investment & Securities,38,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,4,215.0,860.0,198333032
2026090901000020,2026-09-09,2026-09-09T10:46:00.041004,SBL,Siddhartha Bank Limited,145,56,Sri Hari Securities Pvt. Ltd.,38,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,10,442.5,4425.0,198333044
2026090901000021,2026-09-09,2026-09-09T10:46:00.050123,NMB,NMB Bank Limited,238,56,Sri Hari Securities Pvt. Ltd.,41,Linch Stock Market Ltd.,10,251.8,2518.0,198333064
2026090901000022,2026-09-09,2026-09-09T10:46:00.053112,PRVU,Prabhu  Bank Limited,255,56,Sri Hari Securities Pvt. Ltd.,75,N.I.M.B. Stock Markets Limited,10,182.0,1820.0,198333068
2026090901000023,2026-09-09,2026-09-09T10:46:00.053145,PRVU,Prabhu  Bank Limited,255,52,Sundhara Securities Limited,75,N.I.M.B. Stock Markets Limited,50,182.0,9100.0,198333070
2026090901000024,2026-09-09,2026-09-09T10:46:00.056315,GBIME,Global IME Bank Limited,341,56,Sri Hari Securities Pvt. Ltd.,48,Trishakti Securities Public Limited,10,254.0,2540.0,198333092
2026090901000025,2026-09-09,2026-09-09T10:46:00.05636,GBIME,Global IME Bank Limited,341,6,Agrawal Securities (PVT) Ltd.,48,Trishakti Securities Public Limited,25,254.0,6350.0,198333093
2026090901000026,2026-09-09,2026-09-09T10:46:00.056385,GBIME,Global IME Bank Limited,341,6,Agrawal Securities (PVT) Ltd.,62,Capital Max Securities Ltd,975,254.0,247650.0,198333096
2026090901000027,2026-09-09,2026-09-09T10:46:00.056405,GBIME,Global IME Bank Limited,341,6,Agrawal Securities (PVT) Ltd.,62,Capital Max Securities Ltd,25,254.0,6350.0,198333097
2026090901000028,2026-09-09,2026-09-09T10:46:00.059826,CZBIL,Citizens Bank International Limited,348,96,Himalayan Securities Limited,43,South Asian Bulls Pvt. Ltd.,10,209.4,2094.0,198333128
2026090901000029,2026-09-09,2026-09-09T10:46:00.059853,CZBIL,Citizens Bank International Limited,348,56,Sri Hari Securities Pvt. Ltd.,43,South Asian Bulls Pvt. Ltd.,10,209.4,2094.0,198333130
2026090901000030,2026-09-09,2026-09-09T10:46:00.061829,PCBL,Prime Commercial Bank Ltd.,357,56,Sri Hari Securities Pvt. Ltd.,41,Linch Stock Market Ltd.,10,256.0,2560.0,198333132
2026090901000031,2026-09-09,2026-09-09T10:46:00.063765,ADBL,Agricultural Development Bank Limited,397,57,Aryatara Investment & Securities,22,Siprabi Securities Pvt. Ltd.,55,299.0,16445.0,198333133
2026090901000032,2026-09-09,2026-09-09T10:46:00.128354,EBLD85,10.50% Everest Bank Limited Debenture 2085,8119,49,Online Securities Pvt. Ltd.,100,Sunrise Securities Limited,2,1094.0,2188.0,198333199
2026090901000033,2026-09-09,2026-09-09T10:46:00.137278,KDL,Kalinchowk Darshan Limited,9151,4,Opal Securities Investment (PVT) Ltd.,49,Online Securities Pvt. Ltd.,20,690.7,13814.0,198333207
